epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,6256.1,0.97243,0.36775,0.00252,0.88065,0.72194,0.80309,0.61443,0.91501,0.34455,0.00332,0.0007946,0.0007946,0.0007946
186,6289.05,0.9397,0.35274,0.00248,0.79164,0.8368,0.81376,0.61215,0.91256,0.33963,0.00334,0.000792125,0.000792125,0.000792125
187,6322.51,0.96649,0.36749,0.00249,0.9118,0.86635,0.91112,0.61663,0.90933,0.33086,0.00334,0.00078965,0.00078965,0.00078965
188,6355.7,0.95793,0.3628,0.0025,0.93841,0.86212,0.92372,0.61253,0.93215,0.34222,0.00342,0.000787175,0.000787175,0.000787175
189,6388.35,0.96457,0.36184,0.00257,0.87643,0.74286,0.82536,0.63351,0.90721,0.32374,0.00332,0.0007847,0.0007847,0.0007847
190,6421.41,0.95326,0.35215,0.00245,0.83571,0.78884,0.8189,0.63005,0.91534,0.33353,0.00332,0.000782225,0.000782225,0.000782225
191,6454.28,0.95508,0.35237,0.00251,0.86931,0.89063,0.92596,0.63152,0.92514,0.33802,0.00335,0.00077975,0.00077975,0.00077975
192,6487.42,0.96669,0.35658,0.00253,0.78983,0.84504,0.83901,0.63565,0.92108,0.33611,0.00335,0.000777275,0.000777275,0.000777275
193,6520.3,0.95112,0.35642,0.00254,0.83079,0.83791,0.85901,0.64354,0.91717,0.33364,0.00333,0.0007748,0.0007748,0.0007748
194,6552.96,0.95607,0.35606,0.00246,0.8544,0.90218,0.89187,0.63241,0.92305,0.32528,0.00335,0.000772325,0.000772325,0.000772325
195,6585.85,0.97239,0.36547,0.00253,0.78138,0.79596,0.81656,0.61769,0.93,0.33306,0.00337,0.00076985,0.00076985,0.00076985
196,6618.54,0.94829,0.35671,0.00247,0.80678,0.84141,0.85257,0.63146,0.91418,0.32529,0.00334,0.000767375,0.000767375,0.000767375
197,6651.71,0.96666,0.36079,0.00249,0.78923,0.78587,0.79583,0.61541,0.91861,0.34841,0.00333,0.0007649,0.0007649,0.0007649
198,6684.54,0.93796,0.34943,0.00246,0.84975,0.81114,0.8149,0.63009,0.89626,0.32703,0.00322,0.000762425,0.000762425,0.000762425
199,6717.4,0.94009,0.34775,0.00255,0.94832,0.78678,0.83507,0.62625,0.92101,0.34021,0.00336,0.00075995,0.00075995,0.00075995
200,6750.32,0.95721,0.35007,0.00247,0.79739,0.76646,0.803,0.61159,0.91933,0.33815,0.00333,0.000757475,0.000757475,0.000757475
201,6783.5,0.96257,0.34865,0.00246,0.81723,0.77044,0.78442,0.60705,0.91438,0.32718,0.00335,0.000755,0.000755,0.000755
202,6816.71,0.94842,0.35552,0.00242,0.80561,0.74366,0.78828,0.61447,0.89417,0.33009,0.00322,0.000752525,0.000752525,0.000752525
203,6849.83,0.93307,0.34661,0.00244,0.81994,0.7358,0.79625,0.61797,0.89515,0.31728,0.00326,0.00075005,0.00075005,0.00075005
204,6882.76,0.95531,0.35763,0.00247,0.8426,0.77257,0.83652,0.61957,0.91568,0.31097,0.00335,0.000747575,0.000747575,0.000747575
205,6915.81,0.94104,0.34242,0.00242,0.96485,0.74438,0.8115,0.61664,0.89618,0.31456,0.00328,0.0007451,0.0007451,0.0007451
206,6948.8,0.93637,0.34244,0.00246,0.7615,0.79804,0.80139,0.6149,0.89696,0.33506,0.00325,0.000742625,0.000742625,0.000742625
207,6981.77,0.94693,0.3516,0.00247,0.74327,0.81747,0.8055,0.62215,0.89659,0.31595,0.00327,0.00074015,0.00074015,0.00074015
208,7018,0.94046,0.35427,0.00247,0.78667,0.77098,0.7846,0.6087,0.90118,0.32426,0.00329,0.000737675,0.000737675,0.000737675
209,7071.06,0.95541,0.35451,0.00251,0.78669,0.75848,0.79091,0.616,0.90098,0.31826,0.00328,0.0007352,0.0007352,0.0007352
210,7110.76,0.94512,0.35158,0.00247,0.74586,0.8108,0.80817,0.61877,0.90819,0.33481,0.0033,0.000732725,0.000732725,0.000732725
211,7146.09,0.9564,0.35451,0.00243,0.8209,0.80414,0.82137,0.63062,0.89042,0.31979,0.00326,0.00073025,0.00073025,0.00073025
212,7189.73,0.95466,0.35502,0.00249,0.85719,0.86105,0.89852,0.61958,0.89927,0.3191,0.00328,0.000727775,0.000727775,0.000727775
213,7235.11,0.9461,0.34843,0.00249,0.74394,0.81219,0.79503,0.61623,0.88462,0.32086,0.00323,0.0007253,0.0007253,0.0007253
214,7280.92,0.95586,0.35679,0.00244,0.78606,0.74573,0.80448,0.61986,0.87992,0.30364,0.00324,0.000722825,0.000722825,0.000722825
215,7328.22,0.93423,0.35304,0.0024,0.80588,0.83014,0.83746,0.62376,0.89722,0.32137,0.00327,0.00072035,0.00072035,0.00072035
216,7376.97,0.93676,0.34785,0.00247,0.80003,0.75638,0.79173,0.6144,0.88845,0.31508,0.00326,0.000717875,0.000717875,0.000717875
217,7424.55,0.92812,0.34931,0.00245,0.7833,0.76409,0.7922,0.61417,0.88399,0.32367,0.00323,0.0007154,0.0007154,0.0007154
218,7469.51,0.95728,0.35018,0.00245,0.77079,0.76804,0.77327,0.59754,0.88177,0.33715,0.00319,0.000712925,0.000712925,0.000712925
219,7512.85,0.93587,0.35,0.00246,0.76692,0.77159,0.79306,0.6139,0.88642,0.3233,0.00323,0.00071045,0.00071045,0.00071045
220,7550.92,0.92348,0.33881,0.00243,0.81194,0.77287,0.81046,0.62939,0.90193,0.32264,0.00328,0.000707975,0.000707975,0.000707975
221,7591.3,0.93682,0.35139,0.00247,0.81898,0.72247,0.80193,0.62118,0.89164,0.3318,0.00328,0.0007055,0.0007055,0.0007055
222,7636.77,0.92953,0.34767,0.00243,0.79983,0.7887,0.81557,0.63312,0.89255,0.32974,0.00324,0.000703025,0.000703025,0.000703025
223,7682.89,0.94588,0.35814,0.00245,0.91774,0.8444,0.89025,0.64694,0.91184,0.34703,0.00328,0.00070055,0.00070055,0.00070055
224,7730.4,0.9379,0.34725,0.00239,0.84312,0.78414,0.83245,0.64241,0.88596,0.31873,0.00323,0.000698075,0.000698075,0.000698075
225,7776.42,0.91217,0.33414,0.00236,0.87719,0.75933,0.8296,0.65902,0.88056,0.31303,0.00316,0.0006956,0.0006956,0.0006956
226,7819.99,0.92673,0.34552,0.00235,0.83939,0.79209,0.81159,0.63009,0.87587,0.31348,0.00314,0.000693125,0.000693125,0.000693125
227,7863.05,0.93542,0.34524,0.00245,0.74553,0.80877,0.81264,0.63624,0.88081,0.32493,0.00316,0.00069065,0.00069065,0.00069065
228,7905.7,0.92898,0.33881,0.00238,0.84566,0.81665,0.85388,0.63132,0.89517,0.31853,0.00322,0.000688175,0.000688175,0.000688175
229,7952.06,0.92514,0.33804,0.00237,0.83701,0.82737,0.82689,0.62051,0.87991,0.31568,0.00321,0.0006857,0.0006857,0.0006857
230,7996.2,0.91371,0.33951,0.00234,0.83343,0.83397,0.81748,0.62345,0.87937,0.32065,0.0032,0.000683225,0.000683225,0.000683225
231,8045.16,0.90655,0.33474,0.00232,0.83658,0.79125,0.81282,0.63411,0.88153,0.3173,0.00318,0.00068075,0.00068075,0.00068075
