epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,7300.15,1.10317,0.38457,0.00242,0.97435,0.93226,0.98503,0.65462,0.50776,0.18335,0.00196,0.0007946,0.0007946,0.0007946
186,7334.15,1.12831,0.39009,0.00232,0.96161,0.93871,0.98448,0.65757,0.5143,0.18391,0.002,0.000792125,0.000792125,0.000792125
187,7369.5,1.11957,0.37896,0.00243,0.9679,0.92396,0.98344,0.6604,0.50405,0.17888,0.00194,0.00078965,0.00078965,0.00078965
188,7401.09,1.09294,0.36893,0.00232,0.9648,0.92842,0.97588,0.66228,0.50776,0.1811,0.00194,0.000787175,0.000787175,0.000787175
189,7435.62,1.11896,0.37499,0.00239,0.97302,0.93067,0.98706,0.6638,0.50092,0.1826,0.00193,0.0007847,0.0007847,0.0007847
190,7470.03,1.09914,0.37792,0.00236,0.96637,0.92681,0.98436,0.65139,0.50947,0.18142,0.00197,0.000782225,0.000782225,0.000782225
191,7503.78,1.08713,0.38789,0.0024,0.95551,0.94194,0.98452,0.65512,0.4963,0.17978,0.00195,0.00077975,0.00077975,0.00077975
192,7537.37,1.10966,0.37237,0.0024,0.97373,0.92258,0.98311,0.65985,0.50291,0.19302,0.00194,0.000777275,0.000777275,0.000777275
193,7573.45,1.09214,0.37599,0.0023,0.98296,0.93043,0.98673,0.66369,0.49875,0.17435,0.00193,0.0007748,0.0007748,0.0007748
194,7607.18,1.08038,0.37519,0.00229,0.97639,0.93402,0.98696,0.66142,0.50687,0.16894,0.00193,0.000772325,0.000772325,0.000772325
195,7640.79,1.08374,0.37164,0.00238,0.96027,0.93562,0.98705,0.66542,0.50397,0.18205,0.00196,0.00076985,0.00076985,0.00076985
196,7674.52,1.08773,0.36532,0.00241,0.94619,0.94677,0.97658,0.65858,0.50661,0.18751,0.00196,0.000767375,0.000767375,0.000767375
197,7708.14,1.08747,0.37908,0.0023,0.95046,0.94677,0.98557,0.66523,0.49535,0.18394,0.00191,0.0007649,0.0007649,0.0007649
198,7741.87,1.09723,0.3766,0.00233,0.96062,0.94427,0.98648,0.66623,0.49752,0.19077,0.00192,0.000762425,0.000762425,0.000762425
199,7777.52,1.0818,0.3748,0.00237,0.95093,0.93765,0.9825,0.66592,0.49057,0.1846,0.00192,0.00075995,0.00075995,0.00075995
200,7811.26,1.0974,0.38032,0.0023,0.95233,0.93446,0.98503,0.67128,0.49081,0.18725,0.0019,0.000757475,0.000757475,0.000757475
201,7844.91,1.09503,0.3782,0.00226,0.96853,0.94516,0.98646,0.67546,0.48534,0.18062,0.00187,0.000755,0.000755,0.000755
202,7878.88,1.07884,0.36743,0.00239,0.97747,0.93065,0.98508,0.6711,0.49241,0.17862,0.00189,0.000752525,0.000752525,0.000752525
203,7912.56,1.09563,0.37003,0.00231,0.98296,0.93053,0.98634,0.67426,0.48926,0.21611,0.00187,0.00075005,0.00075005,0.00075005
204,7946.21,1.06604,0.36007,0.00238,0.96547,0.94693,0.98575,0.67188,0.49064,0.20352,0.00192,0.000747575,0.000747575,0.000747575
205,7981.74,1.08276,0.3636,0.00228,0.96523,0.94035,0.98898,0.66517,0.49682,0.18477,0.00192,0.0007451,0.0007451,0.0007451
206,8015.64,1.08964,0.3665,0.00238,0.97974,0.94355,0.98804,0.66744,0.49936,0.17366,0.00192,0.000742625,0.000742625,0.000742625
207,8049.15,1.09218,0.39548,0.00227,0.96472,0.94032,0.98633,0.6669,0.49592,0.1844,0.00193,0.00074015,0.00074015,0.00074015
208,8082.75,1.08433,0.38165,0.00229,0.97973,0.92258,0.98412,0.6617,0.49578,0.19094,0.00192,0.000737675,0.000737675,0.000737675
209,8116.89,1.06893,0.36124,0.00229,0.97802,0.93296,0.98557,0.66821,0.49382,0.17645,0.00191,0.0007352,0.0007352,0.0007352
210,8150.38,1.08947,0.37509,0.0023,0.97665,0.94436,0.98645,0.66756,0.50543,0.17215,0.00195,0.000732725,0.000732725,0.000732725
211,8186.16,1.06122,0.36091,0.00225,0.95743,0.94839,0.97837,0.66531,0.4904,0.17864,0.0019,0.00073025,0.00073025,0.00073025
212,8219.64,1.0489,0.35696,0.00224,0.97322,0.93771,0.98655,0.67195,0.48579,0.18517,0.00187,0.000727775,0.000727775,0.000727775
213,8253.35,1.05038,0.35194,0.0022,0.96973,0.93007,0.9863,0.6684,0.48651,0.18785,0.00191,0.0007253,0.0007253,0.0007253
214,8287.49,1.05512,0.36691,0.00228,0.97813,0.93764,0.98583,0.66424,0.49661,0.21779,0.00192,0.000722825,0.000722825,0.000722825
215,8321.37,1.08103,0.37741,0.0023,0.97075,0.94516,0.98797,0.67153,0.49626,0.1778,0.0019,0.00072035,0.00072035,0.00072035
216,8355.71,1.06488,0.35868,0.00232,0.97831,0.93871,0.9878,0.66959,0.49463,0.17991,0.0019,0.000717875,0.000717875,0.000717875
217,8392.18,1.06645,0.36245,0.00233,0.97874,0.92903,0.98625,0.66981,0.48198,0.17172,0.00187,0.0007154,0.0007154,0.0007154
218,8425.98,1.05782,0.36046,0.0023,0.97717,0.93387,0.98566,0.66725,0.49293,0.17682,0.00191,0.000712925,0.000712925,0.000712925
219,8459.69,1.05783,0.36644,0.00222,0.97278,0.94355,0.97975,0.66744,0.48789,0.1941,0.00188,0.00071045,0.00071045,0.00071045
220,8493.58,1.07399,0.37151,0.00224,0.97158,0.93745,0.98451,0.66763,0.48833,0.20582,0.00189,0.000707975,0.000707975,0.000707975
221,8527.28,1.05407,0.37143,0.00214,0.97924,0.93548,0.98578,0.6787,0.47494,0.18604,0.00183,0.0007055,0.0007055,0.0007055
222,8560.97,1.05683,0.36303,0.0022,0.96985,0.94677,0.9879,0.66953,0.48527,0.23253,0.00184,0.000703025,0.000703025,0.000703025
223,8596.58,1.06469,0.36535,0.00231,0.96842,0.93974,0.97826,0.66387,0.49303,0.19222,0.00188,0.00070055,0.00070055,0.00070055
224,8629.83,1.07265,0.37292,0.00223,0.97838,0.93548,0.98587,0.66604,0.48748,0.19051,0.00185,0.000698075,0.000698075,0.000698075
225,8663.9,1.04258,0.35168,0.00226,0.97313,0.93446,0.98485,0.66953,0.47621,0.18086,0.00181,0.0006956,0.0006956,0.0006956
226,8697.76,1.05872,0.36129,0.00219,0.97133,0.92906,0.98533,0.67178,0.48008,0.23011,0.00184,0.000693125,0.000693125,0.000693125
227,8731.21,1.05927,0.36167,0.00221,0.97646,0.93679,0.98524,0.67266,0.47048,0.20262,0.00183,0.00069065,0.00069065,0.00069065
228,8765.02,1.04198,0.35507,0.00222,0.97147,0.93356,0.97678,0.6704,0.47731,0.20899,0.00186,0.000688175,0.000688175,0.000688175
229,8800.98,1.06327,0.36133,0.00226,0.955,0.93387,0.97604,0.66627,0.48258,0.18042,0.00188,0.0006857,0.0006857,0.0006857
230,8834.8,1.03051,0.34606,0.00225,0.96822,0.93353,0.98343,0.66862,0.48467,0.18133,0.00188,0.000683225,0.000683225,0.000683225
231,8868.52,1.03191,0.34609,0.00218,0.97413,0.92742,0.97733,0.66885,0.48854,0.19489,0.00188,0.00068075,0.00068075,0.00068075
232,8902.03,1.03137,0.34195,0.00213,0.97969,0.93382,0.97914,0.66313,0.49062,0.19253,0.0019,0.000678275,0.000678275,0.000678275
233,8935.76,1.03437,0.34263,0.00216,0.9758,0.93387,0.98615,0.67037,0.48796,0.22061,0.00187,0.0006758,0.0006758,0.0006758
234,8969.17,1.03921,0.35293,0.00219,0.96359,0.93897,0.97695,0.66461,0.49079,0.20515,0.00189,0.000673325,0.000673325,0.000673325
235,9004.88,1.02141,0.35098,0.0022,0.96505,0.93523,0.98621,0.653,0.5029,0.20273,0.00193,0.00067085,0.00067085,0.00067085
236,9038.53,1.05432,0.36087,0.00225,0.96615,0.94032,0.98535,0.66525,0.48725,0.19446,0.00186,0.000668375,0.000668375,0.000668375
237,9072.47,1.02344,0.35948,0.00226,0.96583,0.94032,0.98567,0.66657,0.49543,0.19851,0.00192,0.0006659,0.0006659,0.0006659
238,9106.62,1.02737,0.34863,0.0022,0.9622,0.94422,0.98469,0.6686,0.4821,0.1726,0.00188,0.000663425,0.000663425,0.000663425
239,9140.19,1.03368,0.35079,0.00215,0.97247,0.92903,0.98402,0.66775,0.49121,0.18036,0.0019,0.00066095,0.00066095,0.00066095
240,9173.89,1.05028,0.35681,0.00222,0.96751,0.93548,0.98465,0.66382,0.49695,0.19238,0.00192,0.000658475,0.000658475,0.000658475
241,9209.44,1.02489,0.34752,0.00215,0.96236,0.93871,0.98417,0.66404,0.49631,0.22591,0.00194,0.000656,0.000656,0.000656
242,9243.31,1.03172,0.35451,0.00215,0.97305,0.93871,0.98392,0.66434,0.48621,0.18881,0.00189,0.000653525,0.000653525,0.000653525
243,9277.15,1.00986,0.34722,0.0021,0.96273,0.93871,0.9844,0.66252,0.49009,0.18708,0.00191,0.00065105,0.00065105,0.00065105
244,9311.13,1.00469,0.34378,0.00212,0.96848,0.94171,0.9836,0.67049,0.48288,0.18405,0.0019,0.000648575,0.000648575,0.000648575
245,9344.79,1.03115,0.34801,0.00221,0.97258,0.9371,0.97707,0.66625,0.49025,0.24573,0.0019,0.0006461,0.0006461,0.0006461
246,9378.65,1.03422,0.35326,0.00217,0.97036,0.93548,0.98451,0.66455,0.4925,0.22096,0.0019,0.000643625,0.000643625,0.000643625
247,9414.25,1.01264,0.34995,0.00216,0.96391,0.95161,0.98737,0.66152,0.49094,0.19072,0.00191,0.00064115,0.00064115,0.00064115
248,9448.32,1.00757,0.34767,0.00222,0.96079,0.94844,0.98628,0.66579,0.48671,0.19477,0.00189,0.000638675,0.000638675,0.000638675
249,9482.26,1.01648,0.34568,0.00215,0.95495,0.94355,0.9845,0.66358,0.49373,0.19692,0.00191,0.0006362,0.0006362,0.0006362
250,9516.05,1.0069,0.34328,0.0021,0.96891,0.94032,0.9849,0.66221,0.49001,0.17411,0.00192,0.000633725,0.000633725,0.000633725
251,9549.5,1.0054,0.33954,0.00216,0.94421,0.95539,0.97737,0.66772,0.4922,0.17557,0.00193,0.00063125,0.00063125,0.00063125
252,9583.47,1.00169,0.33561,0.00217,0.9601,0.94355,0.97741,0.6707,0.49103,0.17584,0.00191,0.000628775,0.000628775,0.000628775
253,9619.01,1.00521,0.33842,0.00213,0.97123,0.94677,0.97866,0.66803,0.48625,0.17514,0.00189,0.0006263,0.0006263,0.0006263
254,9652.9,1.02839,0.34086,0.00213,0.96833,0.94516,0.97782,0.67465,0.48457,0.17494,0.00187,0.000623825,0.000623825,0.000623825
255,9686.63,0.99957,0.3353,0.00209,0.97246,0.95,0.97957,0.67822,0.47769,0.16522,0.00186,0.00062135,0.00062135,0.00062135
256,9720.4,1.01774,0.33984,0.00214,0.96358,0.95484,0.97858,0.67456,0.47918,0.16247,0.00185,0.000618875,0.000618875,0.000618875
257,9753.75,0.97822,0.32376,0.00211,0.97185,0.94675,0.97916,0.6757,0.4797,0.16193,0.00188,0.0006164,0.0006164,0.0006164
258,9787.61,1.01436,0.34483,0.00216,0.96881,0.95179,0.97968,0.6796,0.47066,0.16815,0.00184,0.000613925,0.000613925,0.000613925
259,9823.43,0.99521,0.33505,0.00214,0.97494,0.94032,0.98634,0.67746,0.48124,0.17359,0.00187,0.00061145,0.00061145,0.00061145
260,9857.1,0.97551,0.33238,0.00209,0.97292,0.95323,0.97943,0.67567,0.47672,0.17182,0.00185,0.000608975,0.000608975,0.000608975
261,9890.58,1.00961,0.34252,0.0021,0.97038,0.95104,0.98712,0.66928,0.4773,0.16972,0.00187,0.0006065,0.0006065,0.0006065
262,9924.63,0.98659,0.32651,0.00209,0.9783,0.95323,0.98006,0.66841,0.4924,0.16725,0.00191,0.000604025,0.000604025,0.000604025
263,9958.55,1.00597,0.33888,0.0021,0.97634,0.9316,0.98639,0.67026,0.49187,0.16911,0.00189,0.00060155,0.00060155,0.00060155
264,9992.5,0.99596,0.3343,0.00204,0.9687,0.94032,0.97868,0.66792,0.48269,0.16747,0.00187,0.000599075,0.000599075,0.000599075
265,10028.2,0.99169,0.3401,0.00204,0.97161,0.93833,0.98502,0.66826,0.48172,0.17763,0.00187,0.0005966,0.0005966,0.0005966
266,10062.1,0.98463,0.33603,0.00199,0.96471,0.95806,0.98795,0.67206,0.47785,0.18755,0.00186,0.000594125,0.000594125,0.000594125
267,10096.4,0.99629,0.33428,0.00215,0.96984,0.94839,0.98779,0.673,0.48631,0.17776,0.00187,0.00059165,0.00059165,0.00059165
268,10130.5,1.00656,0.34293,0.00216,0.96511,0.95323,0.98805,0.67369,0.48368,0.17436,0.00185,0.000589175,0.000589175,0.000589175
269,10165,1.01105,0.35009,0.00213,0.96658,0.94032,0.98682,0.67256,0.48274,0.17715,0.00185,0.0005867,0.0005867,0.0005867
270,10199.1,0.98545,0.34231,0.00203,0.96248,0.95158,0.97779,0.67149,0.47972,0.17372,0.00184,0.000584225,0.000584225,0.000584225
271,10235.1,0.97179,0.33123,0.00208,0.96237,0.94885,0.97804,0.66876,0.48246,0.18326,0.00186,0.00058175,0.00058175,0.00058175
272,10269.1,1.01524,0.34696,0.0021,0.96885,0.95329,0.98763,0.67398,0.48213,0.17136,0.00187,0.000579275,0.000579275,0.000579275
273,10303.1,0.98522,0.3357,0.00205,0.9704,0.9371,0.9851,0.66528,0.48608,0.17736,0.0019,0.0005768,0.0005768,0.0005768
274,10337.3,1.00157,0.34171,0.00209,0.97513,0.93548,0.98487,0.65684,0.49615,0.18452,0.00195,0.000574325,0.000574325,0.000574325
275,10371.5,0.97813,0.33208,0.00208,0.97263,0.95484,0.98729,0.66679,0.48283,0.18237,0.00188,0.00057185,0.00057185,0.00057185
276,10405.9,0.98704,0.33526,0.00206,0.97356,0.95015,0.98619,0.67176,0.48198,0.1797,0.00187,0.000569375,0.000569375,0.000569375
277,10442.3,0.98484,0.34345,0.00203,0.96453,0.94677,0.97688,0.67362,0.47651,0.18149,0.00187,0.0005669,0.0005669,0.0005669
278,10476,1.01204,0.33955,0.00209,0.96723,0.95209,0.98624,0.66825,0.48819,0.17782,0.0019,0.000564425,0.000564425,0.000564425
279,10509.9,0.97281,0.32493,0.00204,0.95934,0.95139,0.97934,0.66643,0.48683,0.17061,0.00191,0.00056195,0.00056195,0.00056195
280,10543.4,0.97156,0.30783,0.00203,0.95463,0.95026,0.97861,0.67025,0.48277,0.16179,0.00187,0.000559475,0.000559475,0.000559475
281,10577.3,0.97191,0.31624,0.00202,0.96592,0.94516,0.98611,0.66956,0.48429,0.16111,0.00188,0.000557,0.000557,0.000557
282,10611.4,0.96618,0.32371,0.00194,0.96883,0.95161,0.98731,0.66363,0.49228,0.16858,0.00191,0.000554525,0.000554525,0.000554525
283,10647.8,0.96042,0.32446,0.00203,0.96416,0.95806,0.98767,0.66945,0.48715,0.16254,0.0019,0.00055205,0.00055205,0.00055205
284,10681.6,0.98472,0.34131,0.00202,0.96323,0.95323,0.98715,0.67639,0.47676,0.17491,0.00185,0.000549575,0.000549575,0.000549575
285,10715.7,0.95783,0.32944,0.00199,0.97822,0.94188,0.98748,0.67037,0.47604,0.16561,0.00184,0.0005471,0.0005471,0.0005471
286,10749.8,0.97774,0.33493,0.002,0.97825,0.94305,0.9794,0.66494,0.48841,0.16695,0.00189,0.000544625,0.000544625,0.000544625
287,10783.8,0.96198,0.32768,0.00206,0.98,0.9486,0.99025,0.6712,0.48267,0.16119,0.00185,0.00054215,0.00054215,0.00054215
288,10817.5,0.98634,0.33732,0.00201,0.95891,0.94839,0.98735,0.67273,0.48397,0.16705,0.00188,0.000539675,0.000539675,0.000539675
289,10854.2,0.96082,0.32063,0.00201,0.96371,0.95484,0.98784,0.66815,0.48288,0.16984,0.00188,0.0005372,0.0005372,0.0005372
290,10888.2,0.95996,0.32608,0.00193,0.97824,0.94259,0.98764,0.67084,0.47836,0.16827,0.00187,0.000534725,0.000534725,0.000534725
291,10922,0.98731,0.33131,0.00202,0.98448,0.93548,0.98784,0.67336,0.47755,0.16783,0.00186,0.00053225,0.00053225,0.00053225
292,10955.8,0.94677,0.31481,0.00202,0.97029,0.94809,0.98687,0.6722,0.48076,0.17079,0.00186,0.000529775,0.000529775,0.000529775
293,10989.8,0.96495,0.32178,0.002,0.97757,0.94839,0.9883,0.67971,0.48314,0.16874,0.00186,0.0005273,0.0005273,0.0005273
294,11023.8,0.96876,0.31422,0.00192,0.96427,0.95484,0.98024,0.66984,0.48372,0.15511,0.00187,0.000524825,0.000524825,0.000524825
295,11060.2,0.94454,0.31574,0.00192,0.97186,0.94695,0.97945,0.6663,0.48506,0.16429,0.00188,0.00052235,0.00052235,0.00052235
296,11094.6,0.96158,0.32046,0.002,0.9693,0.9371,0.97798,0.66454,0.48784,0.16863,0.00192,0.000519875,0.000519875,0.000519875
297,11128.4,0.98104,0.32774,0.00203,0.97432,0.95323,0.98801,0.66575,0.48214,0.17111,0.0019,0.0005174,0.0005174,0.0005174
298,11162.1,0.9693,0.31673,0.00205,0.97652,0.939,0.97961,0.67446,0.48296,0.16616,0.00191,0.000514925,0.000514925,0.000514925
299,11195.4,0.94087,0.31673,0.00199,0.97112,0.95161,0.97948,0.66586,0.4843,0.16094,0.00192,0.00051245,0.00051245,0.00051245
300,11229.4,0.95223,0.32976,0.00193,0.97784,0.94355,0.98559,0.67011,0.48437,0.15959,0.00191,0.000509975,0.000509975,0.000509975
301,11265.7,0.94189,0.32185,0.00199,0.96714,0.95484,0.98619,0.66953,0.47653,0.15522,0.00188,0.0005075,0.0005075,0.0005075
302,11299.6,0.94228,0.31502,0.00198,0.97167,0.94839,0.98593,0.6703,0.47833,0.15804,0.00189,0.000505025,0.000505025,0.000505025
303,11333.3,0.93521,0.3096,0.00197,0.96866,0.94725,0.97813,0.66692,0.49098,0.1609,0.00191,0.00050255,0.00050255,0.00050255
304,11367.2,0.95014,0.31602,0.00194,0.96202,0.93977,0.97787,0.66397,0.48755,0.16112,0.00191,0.000500075,0.000500075,0.000500075
305,11401.1,0.93731,0.31168,0.00203,0.97221,0.94032,0.98606,0.66418,0.48764,0.16548,0.00191,0.0004976,0.0004976,0.0004976
306,11435.3,0.94771,0.31983,0.00193,0.9753,0.9371,0.98584,0.67018,0.47808,0.15778,0.00187,0.000495125,0.000495125,0.000495125
307,11471.2,0.94217,0.32014,0.00194,0.98165,0.94895,0.98759,0.67203,0.47989,0.15274,0.00187,0.00049265,0.00049265,0.00049265
308,11504.9,0.93982,0.31876,0.00203,0.97842,0.95088,0.98695,0.6679,0.48465,0.15558,0.0019,0.000490175,0.000490175,0.000490175
309,11538.3,0.94857,0.31307,0.00196,0.97833,0.94656,0.98664,0.66515,0.4866,0.15608,0.0019,0.0004877,0.0004877,0.0004877
310,11572.3,0.93538,0.30969,0.00194,0.97665,0.94427,0.98568,0.6652,0.49047,0.15451,0.00193,0.000485225,0.000485225,0.000485225
311,11606.3,0.93818,0.30796,0.00189,0.97893,0.94355,0.98033,0.67001,0.47996,0.15795,0.00187,0.00048275,0.00048275,0.00048275
312,11640.5,0.92969,0.29848,0.00191,0.97338,0.94362,0.97905,0.66879,0.47647,0.15903,0.00186,0.000480275,0.000480275,0.000480275
313,11676.4,0.92791,0.31203,0.0019,0.97919,0.95161,0.98004,0.67223,0.47233,0.15614,0.00185,0.0004778,0.0004778,0.0004778
314,11710.2,0.93918,0.31785,0.00189,0.97779,0.94839,0.98051,0.66558,0.48204,0.16026,0.00189,0.000475325,0.000475325,0.000475325
315,11744.1,0.92784,0.30932,0.00195,0.96723,0.95226,0.97883,0.67165,0.47444,0.16009,0.00185,0.00047285,0.00047285,0.00047285
316,11778.2,0.91684,0.3051,0.00186,0.97164,0.94677,0.97893,0.67779,0.46585,0.15768,0.00183,0.000470375,0.000470375,0.000470375
317,11811.6,0.90263,0.30672,0.00191,0.97521,0.93871,0.97905,0.67695,0.46774,0.15326,0.00184,0.0004679,0.0004679,0.0004679
318,11845.4,0.93064,0.31118,0.00187,0.97714,0.94516,0.97892,0.67348,0.48143,0.15405,0.00187,0.000465425,0.000465425,0.000465425
319,11881.6,0.92656,0.30703,0.0019,0.97836,0.94787,0.97936,0.67312,0.48232,0.15562,0.00188,0.00046295,0.00046295,0.00046295
320,11915.9,0.90644,0.30964,0.00195,0.96827,0.95645,0.98012,0.67427,0.48215,0.15591,0.00187,0.000460475,0.000460475,0.000460475
321,11950.2,0.94503,0.31097,0.00196,0.97825,0.94839,0.98701,0.67468,0.4822,0.15285,0.00186,0.000458,0.000458,0.000458
322,11984.3,0.93496,0.31177,0.00194,0.97999,0.94767,0.98851,0.67302,0.48125,0.15328,0.00187,0.000455525,0.000455525,0.000455525
323,12018.2,0.92399,0.30424,0.00189,0.98174,0.95406,0.97983,0.67272,0.48045,0.1528,0.00187,0.00045305,0.00045305,0.00045305
324,12051.9,0.92231,0.30534,0.00181,0.97745,0.95645,0.98025,0.67209,0.4751,0.15373,0.00187,0.000450575,0.000450575,0.000450575
325,12088.1,0.92617,0.30461,0.00191,0.97702,0.95,0.98721,0.67277,0.47158,0.15221,0.00186,0.0004481,0.0004481,0.0004481
326,12121.6,0.93281,0.30653,0.00193,0.97514,0.94888,0.9793,0.67346,0.46913,0.15344,0.00185,0.000445625,0.000445625,0.000445625
327,12155.8,0.89428,0.30206,0.00187,0.97837,0.94822,0.97912,0.67378,0.46813,0.15555,0.00186,0.00044315,0.00044315,0.00044315
328,12190,0.91551,0.29963,0.00187,0.97686,0.95316,0.97876,0.67315,0.479,0.1581,0.00188,0.000440675,0.000440675,0.000440675
329,12223.9,0.92958,0.31089,0.00191,0.96373,0.94278,0.97726,0.66941,0.48019,0.16059,0.00189,0.0004382,0.0004382,0.0004382
330,12257.9,0.93645,0.31127,0.00195,0.9671,0.94817,0.97881,0.6697,0.48101,0.15367,0.00188,0.000435725,0.000435725,0.000435725
331,12294.4,0.90068,0.29905,0.0018,0.97829,0.94462,0.98015,0.67022,0.47482,0.14973,0.00187,0.00043325,0.00043325,0.00043325
332,12328.5,0.91498,0.31111,0.00188,0.9656,0.95072,0.98024,0.67056,0.47211,0.15061,0.00187,0.000430775,0.000430775,0.000430775
333,12362.7,0.91635,0.29354,0.0018,0.97665,0.94355,0.98086,0.6724,0.47016,0.14711,0.00187,0.0004283,0.0004283,0.0004283
334,12396.6,0.90902,0.3015,0.00187,0.97336,0.94291,0.98751,0.67443,0.47177,0.14717,0.00186,0.000425825,0.000425825,0.000425825
335,12431.1,0.91133,0.30317,0.00188,0.97719,0.95161,0.98045,0.6751,0.46473,0.14861,0.00183,0.00042335,0.00042335,0.00042335
336,12465.1,0.88875,0.30152,0.0019,0.97823,0.94199,0.97865,0.67812,0.45951,0.15123,0.00182,0.000420875,0.000420875,0.000420875
337,12501.5,0.89984,0.28897,0.00186,0.9783,0.94507,0.97799,0.67727,0.46463,0.1526,0.00183,0.0004184,0.0004184,0.0004184
338,12535.3,0.88812,0.29345,0.00179,0.97302,0.95,0.98572,0.68016,0.46154,0.15255,0.00182,0.000415925,0.000415925,0.000415925
339,12569.4,0.8975,0.29456,0.00186,0.97664,0.95806,0.98056,0.67727,0.46709,0.15859,0.00183,0.00041345,0.00041345,0.00041345
340,12603.2,0.90071,0.29624,0.00191,0.97423,0.95323,0.98008,0.6715,0.47437,0.15994,0.00186,0.000410975,0.000410975,0.000410975
341,12637.3,0.89806,0.29045,0.00176,0.96881,0.95,0.97965,0.67474,0.47323,0.15947,0.00186,0.0004085,0.0004085,0.0004085
342,12671.2,0.89234,0.29347,0.00176,0.96894,0.94839,0.97962,0.67366,0.46854,0.16252,0.00185,0.000406025,0.000406025,0.000406025
343,12707.7,0.90727,0.30085,0.00186,0.97341,0.94484,0.97938,0.67435,0.46761,0.16131,0.00183,0.00040355,0.00040355,0.00040355
344,12741.3,0.90243,0.31221,0.00182,0.94832,0.95161,0.97891,0.67528,0.47041,0.16717,0.00183,0.000401075,0.000401075,0.000401075
345,12775.8,0.89084,0.3027,0.00184,0.95609,0.95484,0.97904,0.67461,0.46717,0.1691,0.00183,0.0003986,0.0003986,0.0003986
346,12810.3,0.89222,0.29261,0.00183,0.96345,0.95645,0.97921,0.66972,0.47507,0.16879,0.00186,0.000396125,0.000396125,0.000396125
347,12844.1,0.88641,0.29139,0.00185,0.96883,0.94516,0.97782,0.6676,0.47871,0.17018,0.00187,0.00039365,0.00039365,0.00039365
348,12877.9,0.87764,0.29345,0.00189,0.96532,0.94677,0.98536,0.6736,0.47212,0.16593,0.00185,0.000391175,0.000391175,0.000391175
349,12914.6,0.90444,0.3059,0.00187,0.96401,0.95043,0.98578,0.6762,0.47353,0.16487,0.00186,0.0003887,0.0003887,0.0003887
350,12948.5,0.89371,0.29427,0.00187,0.97596,0.94839,0.97738,0.67334,0.47312,0.16459,0.00187,0.000386225,0.000386225,0.000386225
351,12982,0.91138,0.30027,0.00181,0.96699,0.94839,0.97674,0.67302,0.46705,0.16894,0.00185,0.00038375,0.00038375,0.00038375
352,13015.7,0.89887,0.29406,0.00176,0.96882,0.95219,0.97904,0.67609,0.45826,0.16465,0.00183,0.000381275,0.000381275,0.000381275
353,13050.3,0.89219,0.28928,0.00175,0.97198,0.95105,0.98817,0.67948,0.45918,0.15808,0.00184,0.0003788,0.0003788,0.0003788
354,13084.5,0.86483,0.28143,0.00176,0.97038,0.9511,0.98015,0.67582,0.46118,0.16201,0.00184,0.000376325,0.000376325,0.000376325
355,13121.5,0.88909,0.2926,0.00186,0.97388,0.95323,0.98011,0.68231,0.46166,0.16454,0.00186,0.00037385,0.00037385,0.00037385
356,13156,0.86993,0.28533,0.00176,0.97357,0.95484,0.97968,0.67898,0.46215,0.17006,0.00186,0.000371375,0.000371375,0.000371375
357,13190.1,0.878,0.29182,0.00175,0.9751,0.94355,0.97963,0.67502,0.46265,0.17436,0.00186,0.0003689,0.0003689,0.0003689
358,13224.3,0.87741,0.28426,0.00179,0.97034,0.94976,0.97895,0.67415,0.46264,0.15941,0.00186,0.000366425,0.000366425,0.000366425
359,13258.2,0.89532,0.29409,0.0018,0.97344,0.9459,0.97878,0.66802,0.46972,0.16024,0.00188,0.00036395,0.00036395,0.00036395
360,13292.2,0.88725,0.29194,0.00181,0.97399,0.95323,0.98034,0.67402,0.4668,0.159,0.00186,0.000361475,0.000361475,0.000361475
361,13328.6,0.8936,0.29145,0.00175,0.98162,0.94737,0.98066,0.67636,0.46386,0.15167,0.00185,0.000359,0.000359,0.000359
362,13362.7,0.86291,0.27423,0.00186,0.97116,0.96129,0.98009,0.68022,0.46079,0.14269,0.00186,0.000356525,0.000356525,0.000356525
363,13396.7,0.87824,0.28722,0.00179,0.97526,0.9629,0.97987,0.67686,0.46299,0.14416,0.00186,0.00035405,0.00035405,0.00035405
364,13430.9,0.89283,0.29554,0.00184,0.97853,0.95586,0.98008,0.67668,0.46162,0.14703,0.00186,0.000351575,0.000351575,0.000351575
365,13465.1,0.8644,0.29102,0.00175,0.97957,0.95161,0.97936,0.67478,0.46416,0.14742,0.00186,0.0003491,0.0003491,0.0003491
366,13498.7,0.90267,0.30246,0.00182,0.97686,0.95334,0.97904,0.67321,0.46485,0.14731,0.00185,0.000346625,0.000346625,0.000346625
367,13534.9,0.85938,0.28178,0.00172,0.97692,0.95564,0.97887,0.67416,0.46735,0.15076,0.00185,0.00034415,0.00034415,0.00034415
368,13568.9,0.87209,0.2835,0.00175,0.97928,0.95323,0.9788,0.67443,0.47041,0.14845,0.00187,0.000341675,0.000341675,0.000341675
369,13603.2,0.85798,0.27706,0.00181,0.97675,0.95484,0.98014,0.67771,0.46467,0.15182,0.00185,0.0003392,0.0003392,0.0003392
